time_sec,time_nanosec,q_x,q_y,q_z,q_w,av_x,av_y,av_z,la_x,la_y,la_z,mag_x,mag_y,mag_z
1729525351,503650518,0.00523559909549277,0.000852113362651217,0.999806400793938,0.0189479111355231,-0.00363,-0.008282,0.046095,-0.339,-0.339,-0.339,-0.4176,-0.0463,0.5865
1729525351,514041131,0.00523509998245176,0.000855174394651171,0.999817308463049,0.0183633358252846,0.001606,0.001718,0.046165,-0.33,-0.33,-0.33,-0.4154,-0.0487,0.5799
1729525351,548212518,0.00525205685084162,0.00085787883032087,0.999827628228121,0.017787461158853,0.003134,0.00312,0.046419,-0.349,-0.349,-0.349,-0.4132,-0.0488,0.5935
1729525351,553932279,0.00526042212848665,0.000869570410348371,0.999837954349631,0.0171940934124413,0.000869,0.001943,0.045981,-0.311,-0.311,-0.311,-0.4177,-0.0499,0.5878
1729525351,574782165,0.00526862289223119,0.000872592874854435,0.999848080658873,0.0165920401778091,0.000785,0.004177,0.047735,-0.272,-0.272,-0.272,-0.4142,-0.0429,0.5853
1729525351,609971178,0.00527668994562318,0.000866854077094473,0.999857712390998,0.0159987524346827,0.000079,0.000261,0.049202,-0.303,-0.303,-0.303,-0.4154,-0.0464,0.5866
1729525351,633376969,0.0052936104030739,0.00086980851602411,0.999867207192947,0.0153879531524762,-0.000587,0.000591,0.048855,-0.299,-0.299,-0.299,-0.4165,-0.0464,0.5758
1729525351,644000980,0.00531051397814025,0.000872876636584262,0.999876586319131,0.0147596970994263,0.000748,-0.000125,0.051659,-0.264,-0.264,-0.264,-0.4153,-0.044,0.5812
1729525351,653652141,0.0053275390988539,0.000884691989663114,0.999885562700398,0.0141313888398315,0.002145,0.00216,0.049383,-0.286,-0.286,-0.286,-0.422,-0.0404,0.5928
1729525351,663944391,0.00534454363528835,0.000896575716411721,0.999894261683621,0.0134943490943721,0.002031,0.001769,0.050397,-0.291,-0.291,-0.291,-0.4155,-0.0499,0.5839
1729525351,675262644,0.00537024512301627,0.000908462898273669,0.999902732066984,0.0128398429687298,0.001331,0.001744,0.052175,-0.284,-0.284,-0.284,-0.4175,-0.0393,0.5877
1729525351,696183758,0.00538721548997076,0.000920443518047452,0.999910713736278,0.0121940661143765,-0.000308,0.00287,0.052912,-0.27,-0.27,-0.27,-0.4176,-0.044,0.5891
1729525351,703862853,0.00543004016669188,0.000906013404664897,0.999918261539895,0.0115396725487372,-0.001666,-0.001159,0.053638,-0.32,-0.32,-0.32,-0.4154,-0.0476,0.5906
1729525351,710181272,0.00545562400545649,0.000909281913656104,0.999925458137887,0.010885198245688,-0.001512,0.003921,0.054681,-0.245,-0.245,-0.245,-0.4153,-0.0381,0.5892
1729525351,716568594,0.00548101169244424,0.000895227851479159,0.99993241986343,0.0102133630106073,-0.001795,0.001149,0.05356,-0.332,-0.332,-0.332,-0.4131,-0.0405,0.5893
1729525351,725595353,0.00550626925650182,0.000863660001399319,0.999938777736876,0.00955907256799773,-0.00221,-0.00016,0.053165,-0.305,-0.305,-0.305,-0.4165,-0.0464,0.5892
1729525351,744073379,0.00550437983246684,0.000783844983296488,0.999950865085755,0.00820699725554884,-0.003676,0.004817,0.056309,-0.307,-0.307,-0.307,-0.4153,-0.0393,0.5865
1729525351,754829780,0.0055036346797222,0.000761508777702467,0.999956371247223,0.00750904200149644,-0.003687,0.004657,0.057016,-0.296,-0.296,-0.296,-0.4175,-0.0381,0.5863
1729525351,764736077,0.00550298935743007,0.000747850212629238,0.999961323593787,0.00681976134132465,-0.001588,0.0048,0.056026,-0.256,-0.256,-0.256,-0.4165,-0.0452,0.5784
1729525351,773978688,0.00550229932054374,0.000725560813283587,0.999965913721747,0.00611307274008048,-0.001222,0.000148,0.057173,-0.28,-0.28,-0.28,-0.4142,-0.0417,0.5826
1729525351,784046051,0.0054841496531185,0.000694591080817952,0.999970058349124,0.00541516860885173,-0.002335,0.000641,0.055469,-0.293,-0.293,-0.293,-0.414,-0.0346,0.5852
1729525351,794921233,0.00548337524183298,0.000637334657858869,0.99997363596135,0.00471739151746818,-0.004625,-0.001605,0.05496,-0.264,-0.264,-0.264,-0.4164,-0.0381,0.5864
1729525351,806124167,0.00548264336404855,0.000571398921492229,0.999976762998931,0.00401093345688162,-0.004787,0.000033,0.0554,-0.281,-0.281,-0.281,-0.4129,-0.0346,0.5839
1729525351,814675910,0.00547327653602367,0.000505539151378249,0.999979462636944,0.00329575157659829,-0.00407,0.000994,0.056196,-0.242,-0.242,-0.242,-0.413,-0.0382,0.5839
1729525351,824382630,0.00548152321183104,0.000465848459843856,0.999981560983381,0.00257168849810295,-0.003201,0.004049,0.057596,-0.295,-0.295,-0.295,-0.4141,-0.037,0.5731
1729525351,833363784,0.00549860905556965,0.000452285352015504,0.999983057478936,0.00185620351630987,-0.001836,-0.000239,0.057124,-0.304,-0.304,-0.304,-0.414,-0.0334,0.5771
1729525351,885086004,-0.00521300373781347,0.000255214892421221,-0.999922444661134,0.0113077018129466,-0.005705,0.005516,0.051973,-0.268,-0.268,-0.268,-0.409,-0.0099,0.5555
1729525351,895455226,-0.00519654452910991,0.000321955046029877,-0.999915213109923,0.0119356131489648,-0.003773,0.000267,0.049859,-0.301,-0.301,-0.301,-0.4082,-0.0252,0.5693
1729525351,939155201,-0.00516260327364275,0.000380299587647632,-0.999907894586192,0.0125461246554813,-0.002542,0.003615,0.049653,-0.259,-0.259,-0.259,-0.4071,-0.0264,0.5734
1729525351,945307111,-0.00514594612578973,0.000421139167978211,-0.999900460467399,0.0131305383498055,-0.001008,0.005266,0.045229,-0.312,-0.312,-0.312,-0.4081,-0.0205,0.5705
1729525351,979891597,-0.00513794056319664,0.000453197743121472,-0.999892761516507,0.0137062630015572,-0.00387,0.004174,0.045815,-0.243,-0.243,-0.243,-0.4082,-0.0252,0.5746
1729525351,984323803,-0.00511250964039797,0.000485648883412205,-0.999885192433856,0.0142558178246322,-0.003751,0.000878,0.044234,-0.309,-0.309,-0.309,-0.4059,-0.0229,0.5761
1729525352,14448308,-0.00510468710999406,0.000526684282000781,-0.999877484437008,0.014787862898277,-0.005737,0.000825,0.041889,-0.316,-0.316,-0.316,-0.4059,-0.0206,0.5761
1729525352,43596722,-0.00507943886577848,0.000568172940477279,-0.999870113961323,0.0152850151222924,-0.004024,0.003502,0.039001,-0.242,-0.242,-0.242,-0.407,-0.0205,0.576
1729525352,83636676,-0.00505436548221742,0.000618456400323614,-0.999862625998417,0.0157733963623266,-0.005275,0.002967,0.0382,-0.24,-0.24,-0.24,-0.4071,-0.0241,0.5666
1729525352,89647894,-0.00502060539436901,0.000668994103936767,-0.999855223324841,0.0162443331163435,-0.007298,0.004473,0.03724,-0.199,-0.199,-0.199,-0.4059,-0.0217,0.5707
1729525352,119573456,-0.00497845403776115,0.00073720378322899,-0.999847771181262,0.0167064655100466,-0.005157,0.005065,0.037006,-0.183,-0.183,-0.183,-0.4071,-0.0253,0.568
1729525352,160720475,-0.00495366055528686,0.000796470783862595,-0.999840169559298,0.0171599014282612,-0.00641,0.001954,0.036483,-0.251,-0.251,-0.251,-0.4048,-0.0253,0.5654
1729525352,165446360,-0.00492002080465368,0.000847317846276901,-0.999832868720473,0.0175872133647653,-0.00505,0.00157,0.034227,-0.196,-0.196,-0.196,-0.407,-0.0229,0.5599
1729525352,182070967,-0.00490369519021096,0.000889282504764022,-0.999825775490129,0.0179883744588182,-0.004315,0.002299,0.032333,-0.167,-0.167,-0.167,-0.4059,-0.0206,0.5734
1729525352,204521059,-0.00490450929950352,0.000913617549952727,-0.999818931460264,0.018363425202252,-0.002008,-0.000899,0.029185,-0.146,-0.146,-0.146,-0.4071,-0.0253,0.5774
1729525352,238524434,-0.00489644572042848,0.000929433440873998,-0.999812160124795,0.0187298008365687,-0.000837,0.002236,0.027456,-0.206,-0.206,-0.206,-0.4036,-0.0206,0.5722
1729525352,254861847,-0.004923086686027,0.000936078294163101,-0.999805924767164,0.0190525529886649,-0.000865,0.001196,0.02563,-0.205,-0.205,-0.205,-0.4082,-0.0252,0.5773
1729525352,290629038,-0.00492302650133645,0.000917167737778492,-0.999800243912178,0.0193492864611991,-0.000744,0.000882,0.023427,-0.202,-0.202,-0.202,-0.4094,-0.0276,0.5692
1729525352,307274387,-0.00493149341069582,0.000889446990305452,-0.999794782562259,0.0196286020408044,0.0004,0.001532,0.022482,-0.164,-0.164,-0.164,-0.4084,-0.0335,0.5747
1729525352,330225118,-0.00493957565375195,0.000844401292995691,-0.999789778144366,0.0198818283076822,0.004316,0.003144,0.019005,-0.107,-0.107,-0.107,-0.4073,-0.0312,0.5828
1729525352,354557659,-0.00493889668223575,0.000799613555656334,-0.999785101688,0.0201176131894509,0.00336,-0.001217,0.01721,-0.139,-0.139,-0.139,-0.4063,-0.0406,0.583
1729525352,381438054,-0.00494690842593788,0.000754734835636587,-0.999780679975303,0.0203359391342829,0.00088,-0.002046,0.016691,-0.115,-0.115,-0.115,-0.4018,-0.0407,0.586
1729525352,415910425,-0.00492871433651173,0.00071047700362421,-0.999776695681473,0.0205368393296599,0.000907,0.007965,0.01677,-0.038,-0.038,-0.038,-0.4042,-0.0454,0.5927
1729525352,463380606,-0.00493738830166943,0.000700668207177783,-0.999772878716585,0.0207200927501295,-0.000373,0.003795,0.013175,-0.126,-0.126,-0.126,-0.4054,-0.0501,0.594
1729525352,469371390,-0.00493768048865773,0.000708617271111823,-0.999769605532053,0.0208770933618155,-0.003525,0.003881,0.013901,-0.092,-0.092,-0.092,-0.4021,-0.0502,0.5956
1729525352,508678677,-0.00492942791457673,0.00072551751244364,-0.999766527595115,0.0210253338898448,-0.004075,0.003319,0.012576,-0.145,-0.145,-0.145,-0.4066,-0.0536,0.5953
1729525352,641241505,-0.00493916382888289,0.000768353575304188,-0.999763876080407,0.0211472546240432,-0.004363,0.001466,0.010125,-0.156,-0.156,-0.156,-0.4032,-0.049,0.6022
1729525352,646355576,-0.00494000010318296,0.000802648388713024,-0.999761257585878,0.0212692262399997,-0.003954,-0.003589,0.010265,-0.105,-0.105,-0.105,-0.4032,-0.0513,0.5942
1729525352,653980507,-0.00495847319675252,0.000845337308855469,-0.999758716606522,0.0213824114091884,-0.002859,0.000519,0.008346,-0.143,-0.143,-0.143,-0.4054,-0.0513,0.5873
1729525352,664451401,-0.00496841126714125,0.000896977584768959,-0.999756383415774,0.0214868364377852,-0.00453,-0.003344,0.007712,-0.1,-0.1,-0.1,-0.4032,-0.0501,0.6009
1729525352,675152560,-0.00498688806992331,0.000939746289635145,-0.999754190056193,0.0215825691096877,-0.005936,-0.001174,0.007036,-0.152,-0.152,-0.152,-0.4053,-0.0442,0.598
1729525352,684389154,-0.0050051839375018,0.00097378696351474,-0.999751993890759,0.0216783436672013,-0.003234,-0.000234,0.009392,-0.118,-0.118,-0.118,-0.4042,-0.0466,0.5954
1729525352,695690088,-0.005014580621282,0.000999246014504781,-0.999749649134654,0.0217828956691098,-0.002742,0.005349,0.008033,-0.068,-0.068,-0.068,-0.4054,-0.0466,0.5993
1729525352,707767066,-0.00501524036006575,0.00102498174038703,-0.999747717920291,0.0218700089102301,-0.002395,-0.000612,0.007816,-0.125,-0.125,-0.125,-0.4033,-0.056,0.5969
1729525352,757574139,-0.0049889560247463,0.00101643831755487,-0.999746135732598,0.0219486049366969,0.002536,0.001871,0.006499,-0.103,-0.103,-0.103,-0.4076,-0.0465,0.5938
1729525352,823697442,-0.00495280095048254,0.000955701619657656,-0.999744448603701,0.0220361948448804,0.005565,0.005662,0.007746,-0.115,-0.115,-0.115,-0.4054,-0.0501,0.598
1729525352,835536793,-0.00491643448367183,0.000886289717224539,-0.999742949747357,0.0221150987553564,0.004269,0.007413,0.007002,-0.001,-0.001,-0.001,-0.4087,-0.0477,0.5991
1729525352,845445304,-0.00489749163336704,0.000816581466510404,-0.999741741278376,0.0221765307496394,0.00253,0.000873,0.004796,-0.106,-0.106,-0.106,-0.4064,-0.0442,0.5979
1729525352,864578197,-0.00484230225523258,0.000686454602625075,-0.999740153534367,0.0222644627158965,0.003724,0.003189,0.003736,-0.059,-0.059,-0.059,-0.4054,-0.0489,0.6021
1729525352,875729323,-0.00483222872740118,0.000625493970846864,-0.99973984677868,0.0222822145614071,0.003354,0.003704,0.002899,-0.069,-0.069,-0.069,-0.4054,-0.0501,0.594
1729525352,923744801,-0.00482215305382473,0.000564533683430292,-0.999739535924931,0.022299965252198,0.005257,0.004069,0.000306,-0.035,-0.035,-0.035,-0.4088,-0.0536,0.5911
1729525352,930500417,-0.00483010362739134,0.000529399380533365,-0.999739318513891,0.0223088514411995,0.004055,-0.001237,0.000991,-0.113,-0.113,-0.113,-0.4054,-0.0466,0.598
1729525352,935624273,-0.00485628596512891,0.000528730417251098,-0.999738802948857,0.0223262806834542,-0.001723,-0.000092,0.0001,-0.071,-0.071,-0.071,-0.4065,-0.0477,0.5966
1729525352,954207638,-0.0048483458508469,0.000563780463526503,-0.999738631099357,0.0223348423250066,-0.006582,0.003024,0.002511,-0.088,-0.088,-0.088,-0.4065,-0.0477,0.5966
1729525352,999544657,-0.00484119180201073,0.000633685858407416,-0.999738241336872,0.0223519599325765,-0.010384,0.005097,0.003743,-0.045,-0.045,-0.045,-0.4099,-0.0488,0.587
1729525353,20055647,-0.00484295973549198,0.000712120588750204,-0.999737798222931,0.0223690283569643,-0.010456,-0.001153,0.004688,-0.082,-0.082,-0.082,-0.411,-0.0524,0.5896
1729525353,30359579,-0.00483562880972458,0.000773217577595067,-0.999737013323714,0.0224036385252999,-0.006587,0.002809,0.003192,-0.08,-0.08,-0.08,-0.4099,-0.0512,0.5991
1729525353,55736850,-0.00481898330694378,0.000808379990001514,-0.999736482402028,0.0224296606326944,-0.002948,0.004792,0.001778,-0.052,-0.052,-0.052,-0.4077,-0.0512,0.5979
1729525353,96623712,-0.00479439148302171,0.000878678529060235,-0.999736156612586,0.0224468014613427,-0.004077,0.000968,0.001397,-0.105,-0.105,-0.105,-0.4076,-0.0477,0.5952
1729525353,120299524,-0.0047614613863997,0.000966664295572902,-0.999736045339347,0.0224551485153788,-0.006065,-0.000006,0.000063,0,0,0,-0.4065,-0.0501,0.5939
1729525353,144520274,-0.00475450065477955,0.0010453794279772,-0.999736007411629,0.0224547854594663,-0.005343,-0.001582,0.000768,-0.059,-0.059,-0.059,-0.4077,-0.0512,0.5993
1729525353,213206737,-0.00475585301877789,0.00110653282888148,-0.999736333440345,0.0224370462944009,-0.003726,-0.003756,-0.001179,0.015,0.015,0.015,-0.4111,-0.0547,0.587
1729525353,273347133,-0.00480004237394028,0.00113181013339486,-0.999736489510047,0.0224194143803417,-0.000659,-0.002029,-0.001458,-0.021,-0.021,-0.021,-0.4122,-0.0547,0.5842
1729525353,278178985,-0.00485176293894155,0.00110463195998278,-0.99973705095553,0.0223845735129817,0.00083,-0.004111,-0.00292,0.007,0.007,0.007,-0.4111,-0.0535,0.5977
1729525353,284169332,-0.0049028819286147,0.001051369909987,-0.999738025491061,0.0223324149464771,0.006785,-0.004095,-0.005136,-0.058,-0.058,-0.058,-0.4088,-0.0524,0.5992
1729525353,296267076,-0.0049710663568618,0.00098027544667305,-0.999738923208951,0.0222803272043173,0.006029,-0.007301,-0.006861,-0.028,-0.028,-0.028,-0.411,-0.0476,0.595
1729525353,304919426,-0.00503092178827985,0.000926830984483614,-0.999739835768635,0.0222281710356344,0.004105,-0.010864,-0.005169,-0.017,-0.017,-0.017,-0.4087,-0.0441,0.5977
1729525353,315640520,-0.0050735198609431,0.00088254869735381,-0.999741012749921,0.0221672715907637,0.003796,-0.004486,-0.004281,-0.054,-0.054,-0.054,-0.4144,-0.0523,0.5962
1729525353,331452835,-0.00512484042771451,0.000838123357535259,-0.999742330689372,0.0220976421278605,0.002802,-0.006353,-0.006805,0.056,0.056,0.056,-0.4133,-0.0511,0.5976
1729525353,444298674,-0.00515872531714327,0.000794044813581407,-0.999743536256366,0.022036759279742,0.003349,-0.002728,-0.005529,-0.036,-0.036,-0.036,-0.4111,-0.0535,0.5991
1729525353,449600665,-0.00519242382185709,0.000741246007172939,-0.999744741433876,0.0219759246568573,0.004977,-0.005381,-0.005484,-0.034,-0.034,-0.034,-0.4122,-0.0535,0.599
1729525353,454135178,-0.00520886508101927,0.000697603859153494,-0.999746214474748,0.0219063396493943,0.005205,-0.000822,-0.007519,-0.04,-0.04,-0.04,-0.4155,-0.0487,0.5947
1729525353,464376417,-0.00522569943038521,0.000671367302739532,-0.999747478266152,0.0218453892590317,0.002854,-0.002964,-0.006567,-0.028,-0.028,-0.028,-0.4156,-0.0523,0.5988
1729525353,475098863,-0.00524289986142755,0.000662718975895259,-0.999749295890335,0.021758174817316,-0.00126,-0.000682,-0.005969,-0.07,-0.07,-0.07,-0.4166,-0.0499,0.5839
1729525353,484580363,-0.00528665348459306,0.000670955048125358,-0.999750956780643,0.021670845171494,-0.003108,0.000769,-0.005812,-0.047,-0.047,-0.047,-0.4155,-0.0487,0.5974
1729525353,539731471,-0.00532186956432657,0.000688111669509986,-0.999752648291948,0.0215834760848641,-0.005352,-0.002068,-0.006007,-0.035,-0.035,-0.035,-0.4133,-0.0511,0.5895
1729525353,546076575,-0.00538363135740691,0.000722160440681168,-0.999754178552458,0.0214959871744789,-0.004247,-0.004263,-0.005595,-0.106,-0.106,-0.106,-0.4155,-0.0511,0.5947
1729525353,568090247,-0.0054279315885655,0.000756641151484087,-0.999755977321155,0.021399786528376,-0.003662,-0.004106,-0.007068,-0.024,-0.024,-0.024,-0.4132,-0.0464,0.6015
1729525353,586046078,-0.00545478307424836,0.00079145474323249,-0.999757672510382,0.0213123250168946,-0.001769,-0.004498,-0.008299,-0.034,-0.034,-0.034,-0.4155,-0.0499,0.6014
1729525353,605266176,-0.00549016783485058,0.000817363157932596,-0.999759317829511,0.0212249001808024,-0.001708,-0.006313,-0.007189,-0.026,-0.026,-0.026,-0.4166,-0.0511,0.596
1729525353,631236459,-0.00551644020703587,0.000826109453042579,-0.999761384803176,0.0211201299013406,0.000968,-0.007014,-0.007908,-0.132,-0.132,-0.132,-0.4166,-0.0499,0.6
1729525353,678107481,-0.00552508546029491,0.000826455428631183,-0.999763359752383,0.021024150368269,0.00302,0.002024,-0.009226,-0.049,-0.049,-0.049,-0.4177,-0.0475,0.5986
1729525353,684308082,-0.00553371626618377,0.00082689965323496,-0.999765690524396,0.0209107214491933,0.001172,-0.000014,-0.008777,-0.097,-0.097,-0.097,-0.42,-0.0498,0.5971
1729525353,706278780,-0.00551544721359998,0.000792992098255568,-0.999768180369977,0.0207975124779711,0.004135,-0.002162,-0.011438,-0.038,-0.038,-0.038,-0.4189,-0.0499,0.6012
1729525353,748523160,-0.00550626479217415,0.00077639715331185,-0.999770775271881,0.0206754726127783,0.002933,-0.003385,-0.011906,-0.06,-0.06,-0.06,-0.4177,-0.0487,0.6026
1729525353,756288362,-0.00549708650571682,0.000759799974811463,-0.999773354902191,0.0205534321115842,0.003436,-0.003241,-0.012479,-0.063,-0.063,-0.063,-0.4189,-0.0487,0.5999
1729525353,800005290,-0.00548807752755113,0.00075202103942113,-0.999776269178968,0.0204138936999266,-0.000262,-0.003443,-0.011871,-0.084,-0.084,-0.084,-0.4188,-0.0475,0.5999
1729525353,807479142,-0.00548761861801311,0.000735337874896229,-0.99977912273699,0.0202743941800475,-0.001918,0.001275,-0.008603,-0.082,-0.082,-0.082,-0.4221,-0.0427,0.5915
1729525353,849385377,-0.00548697637086399,0.000710025619409432,-0.999782314028134,0.0201174926488077,0.000021,0.00296,-0.010872,-0.026,-0.026,-0.026,-0.4199,-0.0463,0.6025
1729525353,872023793,-0.00548634220744834,0.000684713180457068,-0.999785480010527,0.0199605906015604,0.001476,0.002835,-0.013618,-0.025,-0.025,-0.025,-0.4223,-0.0534,0.5997
1729525353,916352749,-0.00548588311667702,0.000668173234960573,-0.999788787672952,0.0197949153675038,0.002747,0.000704,-0.013925,0.005,0.005,0.005,-0.4211,-0.0475,0.5997
1729525353,924443635,-0.0054943200257322,0.000660234564658539,-0.999792185465076,0.0196204592387956,0.000312,-0.00242,-0.01414,-0.047,-0.047,-0.047,-0.4188,-0.0475,0.6039
1729525353,933544503,-0.00550292957022841,0.00066102372284501,-0.999795546930141,0.019445954654957,-0.000689,-0.001117,-0.013312,0.001,0.001,0.001,-0.4211,-0.0498,0.5997
1729525353,956120354,-0.00549425740071049,0.00067087729583445,-0.999798967569964,0.0192714167953876,-0.000629,-0.001434,-0.013956,-0.06,-0.06,-0.06,-0.4267,-0.0509,0.5833
1729525353,991509894,-0.0054943068786965,0.000680561135542016,-0.999802309937938,0.0190968707181861,-0.00083,0.001251,-0.013096,-0.041,-0.041,-0.041,-0.4223,-0.051,0.5997
1729525354,12661180,-0.00547672621524208,0.000681946057440402,-0.999806053068961,0.0189049376143997,-0.00005,0.000321,-0.014167,-0.064,-0.064,-0.064,-0.4211,-0.0486,0.6011
1729525354,34506242,-0.00546787616748827,0.000683113161096277,-0.999809548288528,0.0187217210137457,0.001324,-0.000066,-0.015537,-0.043,-0.043,-0.043,-0.4246,-0.0533,0.6023
1729525354,72816808,-0.00544981552352541,0.000658263852594691,-0.999813074779794,0.0185386541807825,0.002029,-0.000716,-0.01476,0.014,0.014,0.014,-0.4222,-0.0498,0.5929
1729525354,82184863,-0.00541446304494964,0.0006425479932838,-0.999816975602456,0.0183381029326547,0.000578,-0.001746,-0.016807,-0.039,-0.039,-0.039,-0.4233,-0.0474,0.6036
1729525354,114754446,-0.00539656178157599,0.00062654836041526,-0.999820899360973,0.0181288101955319,0.001046,-0.004606,-0.016908,-0.068,-0.068,-0.068,-0.4234,-0.0498,0.6023
1729525354,153177166,-0.0053612225523369,0.00061080735575849,-0.999824715575287,0.0179282551274812,0.001353,-0.001518,-0.017068,-0.08,-0.08,-0.08,-0.4266,-0.0438,0.6047
1729525354,164535634,-0.00534302066390919,0.00057738560466062,-0.999828716862697,0.0177103272906493,0.001863,0.000918,-0.016766,-0.001,-0.001,-0.001,-0.4223,-0.0498,0.6091
1729525354,195959070,-0.00533387388413723,0.000561160503359922,-0.999832307742367,0.0175097482234776,0.003596,-0.001174,-0.016772,-0.06,-0.06,-0.06,-0.4234,-0.051,0.6077
1729525354,218369693,-0.00534233047727291,0.000553401365883519,-0.999835911527855,0.0173003835582678,0.000582,-0.004173,-0.017224,-0.086,-0.086,-0.086,-0.4245,-0.0474,0.6076
1729525354,231319917,-0.00532432113589811,0.000528596459444257,-0.999839470680603,0.0170998555361607,0.001715,-0.000313,-0.016376,-0.027,-0.027,-0.027,-0.4256,-0.0498,0.6035
1729525354,263341873,-0.00535009580653211,0.000511771968653524,-0.999842752604439,0.0168992493528983,0.001245,-0.002623,-0.014411,-0.048,-0.048,-0.048,-0.4245,-0.0498,0.6063
1729525354,297065694,-0.00535856816099175,0.000504021472050777,-0.999846227932308,0.0166898831378394,0.001889,-0.006785,-0.017199,-0.024,-0.024,-0.024,-0.4244,-0.0486,0.5968
1729525354,313496721,-0.00537591755362392,0.000504809093739119,-0.999849464333247,0.0164891889052825,0.000167,-0.006682,-0.017151,-0.107,-0.107,-0.107,-0.4279,-0.0497,0.606
1729525354,345692962,-0.00537595377642973,0.000514660374713781,-0.999852891438531,0.0162797336496153,-0.001982,-0.000911,-0.016809,-0.023,-0.023,-0.023,-0.4232,-0.0427,0.6089
1729525354,355329787,-0.00540244748334407,0.000541494438157952,-0.999855984441926,0.0160788905285557,-0.002215,-0.001682,-0.017234,-0.041,-0.041,-0.041,-0.4255,-0.0438,0.6048
1729525354,385882881,-0.00542019528752068,0.000568572372733056,-0.999859359881514,0.0158606010551553,-0.001207,-0.001681,-0.017429,-0.003,-0.003,-0.003,-0.4255,-0.045,0.6034
1729525354,425916016,-0.00542962644743762,0.000621876219841233,-0.999862444819112,0.0156596253772603,-0.003803,-0.003901,-0.018837,-0.023,-0.023,-0.023,-0.4257,-0.0521,0.6089
1729525354,437247595,-0.00543030504679045,0.000675366229385833,-0.999865668642422,0.0154499300256587,-0.004504,-0.002581,-0.016154,-0.04,-0.04,-0.04,-0.4223,-0.0498,0.6064
1729525354,458738797,-0.00541364345767667,0.000737848194482315,-0.999868933549558,0.0152402023288734,-0.005399,-0.002204,-0.016443,0.012,0.012,0.012,-0.4256,-0.0486,0.6075
1729525354,488603219,-0.00541441395462606,0.000800013469132459,-0.999871925309508,0.0150391847463162,-0.005225,-0.001923,-0.014838,-0.037,-0.037,-0.037,-0.4233,-0.0451,0.6103
1729525354,505636210,-0.00538026500763921,0.000862650430296989,-0.999874930838221,0.0148469277611617,-0.00645,0.002301,-0.015109,0.062,0.062,0.062,-0.4278,-0.0474,0.5993
1729525354,547512676,-0.00537253291873268,0.000942294660674597,-0.999877610637039,0.0146632778591397,-0.006082,-0.000038,-0.013715,-0.048,-0.048,-0.048,-0.4278,-0.045,0.6073
1729525354,569450038,-0.00536489814598792,0.00103066168606549,-0.999880241484604,0.0144795819367281,-0.007816,-0.004233,-0.013931,0.012,0.012,0.012,-0.4278,-0.0497,0.602
1729525354,593737570,-0.0053659665122783,0.00111885424859626,-0.999882659588154,0.0143046014792344,-0.005834,-0.004329,-0.01504,-0.03,-0.03,-0.03,-0.4256,-0.0486,0.6102
1729525354,626992991,-0.00536675760686302,0.00118959591800441,-0.999885060370194,0.0141297141808869,-0.00176,-0.003749,-0.012965,0.016,0.016,0.016,-0.4268,-0.0521,0.5981
1729525354,633054827,-0.00535856577128285,0.0012429617021516,-0.999887372195996,0.0139636579042937,-0.00384,-0.002193,-0.014406,0.007,0.007,0.007,-0.4245,-0.0498,0.6103
1729525354,665949563,-0.00536756692118526,0.00127863236845614,-0.99988958320922,0.0137976706115696,0.001644,0.004081,-0.014757,-0.008,-0.008,-0.008,-0.43,-0.0461,0.6086
1729525354,689273389,-0.00535887838081052,0.0012970460547188,-0.999891762200002,0.0136405270648054,-0.00022,-0.004811,-0.014898,0.086,0.086,0.086,-0.4266,-0.0426,0.6101
1729525354,713991149,-0.00535912197120624,0.0013328842242798,-0.999894081774592,0.0134658257633518,-0.001636,-0.003168,-0.014185,0.003,0.003,0.003,-0.4256,-0.0474,0.6035
1729525354,740559207,-0.00535061552251019,0.00136888532976311,-0.9998965319529,0.0132824114921979,-0.00302,-0.00473,-0.014552,0.115,0.115,0.115,-0.4279,-0.0533,0.6088
1729525354,756858292,-0.00535073186971186,0.00139594976340918,-0.999898684312456,0.0131164821097541,-0.003231,-0.006165,-0.012592,0.074,0.074,0.074,-0.4289,-0.0438,0.6072
1729525354,786930149,-0.00535060108878244,0.00140560940293323,-0.999900946112925,0.0129419199762784,-0.001351,-0.001339,-0.013945,0.211,0.211,0.211,-0.4267,-0.0462,0.6128
1729525354,818960932,-0.00535070243283635,0.00143267394775314,-0.999903041055354,0.0127759898672734,-0.001103,-0.001523,-0.013867,0.242,0.242,0.242,-0.4256,-0.0509,0.6062
1729525354,836750110,-0.00534239925790568,0.00148602620391604,-0.999905115535634,0.0126099334637622,-0.002812,-0.000633,-0.01433,0.224,0.224,0.224,-0.429,-0.0485,0.6127
1729525354,859271228,-0.00534270912135676,0.00153049454333624,-0.999907018134926,0.0124526354727678,-0.003699,-0.001322,-0.011684,0.388,0.388,0.388,-0.4302,-0.052,0.6113
1729525354,887649220,-0.00536930379621188,0.00158331965780304,-0.99990863380658,0.0123039714996381,-0.004687,-0.002527,-0.011479,0.306,0.306,0.306,-0.4257,-0.0557,0.6103
1729525354,906519713,-0.00536970530696716,0.00163647137906965,-0.999910363819406,0.0121553507923638,-0.004624,-0.002602,-0.01044,0.351,0.351,0.351,-0.4266,-0.0426,0.6128
1729525354,933322747,-0.00539596895702466,0.00166308369906083,-0.99991186823908,0.0120155493531184,-0.003646,-0.005522,-0.011086,0.321,0.321,0.321,-0.4257,-0.0533,0.6156
